sample, feature, aX, aY, aZ, gX, gY, gZ
61, RMS, 0.0783,1.1710,0.2258,38.8951,16.3221,93.6688
61, Min, -0.1135,0.0057,-0.4152,-50.6592,-24.1089,-164.6118
61, Max, 0.1992,2.2516,0.0817,82.9468,32.5928,133.9111
61, PSD, 2.9140,1871.2754,71.6569,2023047.0000,524464.4375,18123816.0000
62, Mean, 0.1870,1.0523,-0.0926,1.5726,7.8883,4.2248
62, Std, 0.1307,0.9758,0.1308,61.3668,17.3177,103.0784
62, RMS, 0.2282,1.4351,0.1602,61.3870,19.0297,103.1649
62, Min, -0.0562,-0.2351,-0.3536,-92.2852,-17.8223,-168.7012
62, Max, 0.3876,2.9583,0.2311,97.6563,44.9219,142.0898
62, PSD, 56.4089,1865.7731,39.0991,9395563.0000,427159.3125,24318364.0000
63, Mean, 0.1325,0.9624,-0.1269,2.3031,6.2938,9.7523
63, Std, 0.1612,0.8225,0.1446,44.5726,19.0445,114.0103
63, RMS, 0.2087,1.2660,0.1924,44.6321,20.0576,114.4266
63, Min, -0.1787,-0.1633,-0.3854,-55.1147,-20.8740,-229.4312
63, Max, 0.4994,2.6084,0.2078,97.7173,53.1616,168.8232
63, PSD, 19.3923,1431.8644,21.1850,4326560.5000,693880.1250,26209126.0000
64, Mean, 0.1057,0.8534,-0.1045,3.2043,2.8038,8.4543
64, Std, 0.1493,0.8635,0.3591,88.0206,38.5328,99.5213
64, RMS, 0.1829,1.2141,0.3740,88.0789,38.6347,99.8797
64, Min, -0.1787,-0.4795,-0.7101,-142.8833,-49.1943,-238.2812
64, Max, 0.6904,3.1838,0.8571,172.1191,109.2529,127.0752
64, PSD, 22.6807,1242.3392,152.5641,8488732.0000,1681511.0000,14865833.0000
65, Mean, 0.1616,0.9269,-0.0612,4.2000,4.9014,9.5873
65, Std, 0.2311,0.9293,0.1419,52.2847,30.1376,131.1490
65, RMS, 0.2820,1.3125,0.1545,52.4531,30.5336,131.4989
65, Min, -0.1500,-0.2892,-0.3082,-95.5811,-33.0811,-271.8506
65, Max, 0.6505,2.6139,0.3669,87.0361,89.8438,199.4629
65, PSD, 109.8606,1741.9799,32.4806,4431977.0000,1560014.1250,38976080.0000
66, Mean, 0.0909,0.8550,-0.1246,0.2961,2.2178,6.4521
66, Std, 0.0971,0.4576,0.0700,17.8482,6.4007,57.6197
66, RMS, 0.1330,0.9698,0.1429,17.8506,6.7740,57.9798
66, Min, -0.0715,0.1990,-0.2753,-40.1611,-10.8032,-75.5005
66, Max, 0.2726,1.6970,0.0424,31.4331,13.7329,91.4307
66, PSD, 53.1401,2346.0549,7.8125,301388.2500,73144.3594,7151424.5000
67, Mean, 0.1429,0.9455,-0.1387,-2.0828,0.2661,22.4214
67, Std, 0.1653,0.3875,0.0655,15.7500,5.9068,67.8374
67, RMS, 0.2186,1.0218,0.1534,15.8871,5.9127,71.4466
67, Min, -0.0868,0.2997,-0.2720,-23.0103,-10.8032,-118.4082
67, Max, 0.4432,1.5909,0.0133,43.2129,14.2822,94.5435
67, PSD, 109.0709,1383.1835,12.8198,467487.4375,39877.5273,8489590.0000
68, Mean, 0.1238,0.9698,-0.1266,-1.9035,1.5588,25.6085
68, Std, 0.1369,0.4312,0.1026,13.9255,11.2104,68.0255
68, RMS, 0.1846,1.0614,0.1629,14.0550,11.3182,72.6860
68, Min, -0.1117,0.3285,-0.3912,-36.9873,-13.8550,-105.2856
68, Max, 0.3018,1.6105,0.0226,27.6489,23.6816,107.4219
68, PSD, 46.0613,1027.7881,23.7824,213233.5469,311732.1562,7867971.0000
69, Mean, 0.0685,0.9368,-0.2024,2.7299,5.5532,-10.4365
69, Std, 0.0991,0.4945,0.1151,24.1415,16.5212,66.7879
69, RMS, 0.1205,1.0593,0.2328,24.2954,17.4295,67.5984
69, Min, -0.1475,0.2822,-0.4478,-33.2642,-21.4233,-109.3750
69, Max, 0.2400,1.9070,0.0171,70.1904,37.9639,87.0361
69, PSD, 18.4002,1430.1221,34.7891,564824.5625,294065.4687,7835674.0000
70, Mean, 0.0503,0.8542,-0.2157,-4.3740,1.9698,3.5658
70, Std, 0.1447,0.5915,0.0688,18.9146,12.3315,94.4745
70, RMS, 0.1532,1.0390,0.2264,19.4138,12.4878,94.5418
70, Min, -0.2466,0.0302,-0.3954,-37.6587,-21.1182,-148.9258
70, Max, 0.2969,2.1292,-0.0819,32.1655,40.0391,120.7275
70, PSD, 32.0938,2127.3118,45.7496,772566.1875,226516.7656,17794938.0000
71, Mean, 0.0809,0.9046,-0.1719,2.2182,2.0885,-5.3182
71, Std, 0.1384,0.7290,0.1294,27.6097,17.1965,91.4803
71, RMS, 0.1603,1.1618,0.2151,27.6987,17.3229,91.6348
71, Min, -0.1213,-0.0508,-0.4221,-60.3638,-40.8325,-146.9116
71, Max, 0.3196,2.1930,0.0691,74.3408,44.9829,154.6631
71, PSD, 22.2241,1827.5076,24.1561,1424502.5000,309358.0312,15391181.0000
72, Mean, 0.0768,0.8684,-0.1542,5.4455,-0.4120,14.7209
72, Std, 0.6017,0.7439,0.2445,36.7203,30.9435,141.5725
72, RMS, 0.6066,1.1434,0.2891,37.1219,30.9463,142.3358
72, Min, -0.9357,-0.1636,-0.8120,-52.3682,-71.8994,-271.9727
72, Max, 1.0573,2.2479,0.2646,106.7505,64.7583,197.9980
72, PSD, 876.8558,1295.5596,83.8392,1453632.1250,911489.6875,45613156.0000
73, Mean, 0.0468,0.7502,-0.2454,4.1571,11.0793,2.7208
73, Std, 0.7193,0.7120,0.3086,49.4439,24.6604,172.0577
73, RMS, 0.7208,1.0343,0.3943,49.6184,27.0349,172.0792
73, Min, -0.9034,-0.1744,-1.2380,-142.3340,-66.5894,-353.6987
73, Max, 1.5132,2.1130,0.0933,70.5566,55.9692,227.6611
73, PSD, 1038.4463,1507.0631,199.8270,2304065.0000,435711.1562,59909760.0000
74, Mean, -0.0210,0.8193,-0.2478,6.9079,5.2223,3.8567
74, Std, 0.5524,0.6195,0.1964,35.4184,18.8036,136.4276
74, RMS, 0.5528,1.0271,0.3162,36.0858,19.5153,136.4821
74, Min, -0.8190,-0.0187,-0.9093,-114.3188,-44.7388,-258.7280
74, Max, 0.9174,1.9679,-0.0104,78.3081,65.7959,182.3120
74, PSD, 700.0292,824.7706,42.1318,1507171.8750,250545.4844,43531560.0000
75, Mean, 0.1279,0.9581,-0.0844,3.2659,2.1944,1.1582
75, Std, 0.1656,0.8008,0.1565,31.5948,20.5201,113.9484
75, RMS, 0.2093,1.2487,0.1778,31.7631,20.6371,113.9542
75, Min, -0.1576,-0.0948,-0.3610,-51.9409,-22.3999,-211.9141
75, Max, 0.4479,2.4618,0.4260,65.5518,52.2461,145.9351
75, PSD, 36.5182,1420.9763,24.2573,1877346.0000,732054.1250,29238920.0000
76, Mean, 0.0546,0.9436,-0.0431,5.1112,0.8941,2.3017
76, Std, 0.1672,0.8160,0.1267,33.0011,19.8856,98.7079
76, RMS, 0.1759,1.2475,0.1338,33.3946,19.9057,98.7347
76, Min, -0.2072,-0.0620,-0.2699,-39.4897,-30.8838,-202.4536
76, Max, 0.4192,2.4592,0.3505,68.7866,61.2183,121.4600
76, PSD, 51.8209,1296.4480,17.0838,1717981.0000,769659.3750,21542948.0000
77, Mean, 0.0182,0.9193,-0.0024,5.4331,4.3259,-5.3859
77, Std, 0.1060,0.6296,0.2188,50.0735,34.8371,96.2628
77, RMS, 0.1076,1.1143,0.2189,50.3674,35.1047,96.4134
77, Min, -0.1736,0.0408,-0.2745,-109.1309,-53.2227,-198.3643
77, Max, 0.2306,2.1364,0.5747,83.3130,87.3413,132.4463
77, PSD, 10.2207,779.6442,81.6721,3548763.0000,2541280.5000,16079035.0000
78, Mean, 0.0362,1.0348,-0.2376,-1.0114,4.4813,7.1387
78, Std, 0.2088,0.7665,0.1904,31.6349,13.0457,120.1188
78, RMS, 0.2119,1.2878,0.3045,31.6511,13.7939,120.3307
78, Min, -0.2755,-0.0740,-0.7471,-50.7202,-22.7051,-227.6001
78, Max, 0.6396,2.2438,0.1055,83.4961,32.4097,169.1895
78, PSD, 60.5553,1557.0737,8.1391,870855.8750,187920.1250,32939228.0000
79, Mean, 0.0677,0.8526,-0.1322,3.0875,9.3069,11.8279
79, Std, 0.5972,0.8805,0.1788,39.8115,20.2046,152.9655
79, RMS, 0.6010,1.2256,0.2224,39.9310,22.2451,153.4221
79, Min, -0.8293,-0.3853,-0.9004,-64.0259,-31.9214,-349.9756
79, Max, 1.5371,2.8190,0.1505,108.7646,57.8003,174.3164
79, PSD, 685.3950,1646.6935,29.0501,1274633.1250,476484.4062,45946288.0000
80, Mean, 0.0899,0.7822,-0.1202,4.1909,1.4429,-26.0677
80, Std, 0.7058,0.9897,0.1864,39.2622,26.8540,167.8601
80, RMS, 0.7115,1.2615,0.2218,39.4853,26.8927,169.8721
80, Min, -0.9608,-0.7393,-0.7590,-82.0313,-52.4292,-381.1646
80, Max, 1.4871,2.7643,0.2535,67.0166,43.0298,212.4634
80, PSD, 676.8545,1605.1637,20.2805,1708045.5000,1195249.1250,35939732.0000
81, Mean, -0.0212,0.9843,-0.0563,2.9416,5.9428,6.0477
81, Std, 0.0619,0.5437,0.1589,23.3404,22.0881,62.1119
81, RMS, 0.0655,1.1245,0.1685,23.5250,22.8736,62.4056
81, Min, -0.0968,0.1598,-0.4336,-28.2593,-22.4609,-83.1909
81, Max, 0.1305,1.9382,0.2195,50.5981,55.6030,101.7456
81, PSD, 6.8650,930.0856,39.4937,675790.6250,870219.9375,9184213.0000
82, Mean, -0.0106,0.9675,-0.2059,1.8549,-4.8990,5.0244
82, Std, 0.1654,0.5600,0.1242,24.4551,18.4229,88.0493
82, RMS, 0.1657,1.1179,0.2404,24.5254,19.0632,88.1926
82, Min, -0.3024,0.1228,-0.5782,-48.6450,-50.9033,-184.1431
82, Max, 0.3595,1.9648,-0.0238,58.5327,17.3950,120.6055
82, PSD, 22.0081,741.2765,30.0365,1147733.0000,75588.3594,17827306.0000
83, Mean, 0.0117,0.8375,-0.1266,-0.1793,-2.5282,12.5241
83, Std, 0.3447,0.6670,0.1422,28.4859,15.3364,80.3481
83, RMS, 0.3449,1.0706,0.1904,28.4865,15.5434,81.3183
83, Min, -0.7052,0.0225,-0.4962,-60.6079,-37.9028,-127.6855
83, Max, 0.6313,2.1473,0.1224,75.6836,31.0059,121.3379
83, PSD, 188.4683,799.8364,25.0576,962946.4375,192524.5156,11030930.0000
84, Mean, 0.1457,1.0093,-0.1128,-0.2184,0.3228,-6.0430
84, Std, 0.4531,0.7915,0.1740,25.8169,13.9203,117.1898
84, RMS, 0.4760,1.2827,0.2073,25.8178,13.9241,117.3455
84, Min, -0.4895,-0.0278,-0.6249,-87.0972,-31.1890,-210.6323
84, Max, 0.8481,2.3390,0.2678,43.0298,32.8979,168.6401
84, PSD, 419.1498,1276.6732,27.5385,520051.7812,118462.8438,29965424.0000
85, Mean, 0.0155,0.8616,-0.0447,2.6169,4.6349,17.7684
85, Std, 0.3877,0.8282,0.1344,27.9324,17.8525,107.8220
85, RMS, 0.3880,1.1951,0.1416,28.0547,18.4443,109.2763
85, Min, -0.5304,-0.1256,-0.3896,-62.5610,-38.2690,-196.7773
85, Max, 0.7302,2.4393,0.3578,61.5845,53.2837,167.5415
85, PSD, 302.0591,1489.3497,17.5757,1289623.8750,338239.6250,24618662.0000
86, Mean, 0.1193,1.0101,0.0273,-1.6408,13.3963,-8.1000
86, Std, 0.5783,0.8522,0.2587,64.3581,20.2603,127.9262
86, RMS, 0.5905,1.3216,0.2601,64.3791,24.2887,128.1824
86, Min, -0.7008,-0.2043,-0.6298,-140.9912,-25.8179,-223.5718
86, Max, 1.1844,2.4573,0.6490,160.2783,65.1245,186.4014
86, PSD, 613.8496,1278.3142,55.3686,2526684.2500,210112.8438,31392892.0000
87, Mean, 0.1533,0.9445,0.0069,-2.5358,0.0896,7.3018
87, Std, 0.3005,0.9010,0.1418,30.0769,7.9478,110.7793
87, RMS, 0.3373,1.3053,0.1420,30.1836,7.9483,111.0197
87, Min, -0.4246,-0.0980,-0.3960,-55.1758,-19.5313,-180.6641
87, Max, 0.7291,2.9231,0.2725,61.4624,22.5830,173.7061
87, PSD, 243.4417,1795.4712,16.4176,357344.3437,54436.1172,29621724.0000
88, Mean, 0.2143,1.0055,-0.0527,-2.0399,2.3394,14.7238
88, Std, 0.2613,0.9545,0.1712,32.6970,6.7708,98.7159
88, RMS, 0.3379,1.3864,0.1792,32.7605,7.1636,99.8079
88, Min, -0.2405,-0.0464,-0.4110,-52.4902,-10.2539,-161.4380
88, Max, 0.8083,3.2075,0.4799,92.1631,25.0854,143.7378
88, PSD, 147.8157,1814.2594,19.6558,859126.3750,30559.8320,21817326.0000
89, Mean, 0.1494,0.9399,-0.0608,-0.6623,10.7608,4.8852
89, Std, 0.3202,0.8683,0.1726,36.3314,16.0179,104.1835
89, RMS, 0.3533,1.2796,0.1830,36.3374,19.2968,104.2980
89, Min, -0.3538,-0.0851,-0.4984,-67.3828,-23.3154,-204.4678
89, Max, 0.9147,3.3865,0.3191,78.7354,48.4619,151.6113
89, PSD, 217.2616,1458.5963,32.5480,1657503.2500,327280.9062,23967796.0000
90, Mean, 0.2037,0.9059,-0.0482,-5.7316,13.7019,13.1240
90, Std, 0.6503,0.8994,0.1566,50.6846,28.0040,142.0309
90, RMS, 0.6815,1.2765,0.1638,51.0077,31.1764,142.6359
90, Min, -0.7037,-0.1615,-0.3651,-114.0137,-62.3169,-327.7588
90, Max, 1.4552,2.8722,0.5045,77.8198,69.3359,195.4346
90, PSD, 919.4042,1529.1188,20.7589,3329136.2500,300068.2187,44466232.0000
91, Mean, 0.1338,0.9056,-0.1276,2.5377,9.4376,13.1102
91, Std, 0.4378,0.6419,0.1525,58.9740,18.9289,118.1522
91, RMS, 0.4578,1.1100,0.1988,59.0286,21.1511,118.8773
91, Min, -0.5291,0.0458,-0.4376,-88.2568,-37.4146,-222.1069
91, Max, 0.9575,2.2050,0.3916,111.0229,57.7393,180.2979
91, PSD, 359.1355,749.7547,76.3567,6925687.0000,438703.2812,22548946.0000
92, Mean, 0.1816,0.8305,0.0136,1.5359,13.3262,3.5830
92, Std, 0.6576,0.7645,0.1967,56.0825,27.3443,153.2681
92, RMS, 0.6822,1.1288,0.1972,56.1036,30.4187,153.3100
92, Min, -0.8527,-0.1716,-0.3318,-92.2241,-66.6504,-284.1797
92, Max, 1.2755,2.2821,0.6241,109.3750,114.3188,205.6885
92, PSD, 935.1248,1382.7578,19.5569,5565624.5000,651644.0625,52673540.0000
93, Mean, 0.1170,0.9531,-0.0684,7.4263,5.5709,8.0209
93, Std, 0.3114,0.7152,0.1834,39.9349,26.0582,118.9357
93, RMS, 0.3327,1.1916,0.1958,40.6195,26.6470,119.2058
93, Min, -0.3489,0.0596,-0.4320,-51.6968,-37.1704,-238.4644
93, Max, 0.9316,2.4127,0.4829,103.8818,67.8101,173.2178
93, PSD, 162.4727,1721.4751,39.8934,1841640.2500,1196845.2500,32385542.0000
94, Mean, 0.0152,0.9827,-0.0265,5.5656,1.7748,3.6011
94, Std, 0.1206,0.7614,0.1767,41.2192,31.7621,98.4320
94, RMS, 0.1216,1.2431,0.1787,41.5932,31.8116,98.4979
94, Min, -0.2388,0.0322,-0.3219,-63.5986,-37.4756,-184.9365
94, Max, 0.2576,2.4008,0.4835,100.4639,83.7402,137.6953
94, PSD, 18.7995,1192.6251,33.2541,3024508.2500,1558356.5000,21179772.0000
95, Mean, 0.0344,0.9603,-0.0750,1.7166,2.4209,3.9353
95, Std, 0.1431,0.6893,0.1647,36.4586,27.6193,91.9008
95, RMS, 0.1472,1.1821,0.1809,36.4990,27.7252,91.9850
95, Min, -0.2212,-0.0009,-0.3074,-55.2368,-41.5649,-182.2510
95, Max, 0.2924,2.2838,0.4689,79.5288,74.7070,135.3149
95, PSD, 30.6572,945.7717,26.0962,2359315.0000,1449110.2500,17514406.0000
96, Mean, 0.1152,0.9134,-0.0718,7.0286,9.7899,2.2573
96, Std, 0.3352,0.6263,0.1139,43.4965,25.6559,120.3341
96, RMS, 0.3544,1.1075,0.1347,44.0608,27.4603,120.3552
96, Min, -0.4028,0.0323,-0.2782,-69.9463,-24.3530,-172.0581
96, Max, 0.6897,2.1161,0.1552,81.3599,83.7402,187.7441
96, PSD, 272.0138,1374.3418,22.0023,4467703.5000,1030352.6250,30382234.0000
97, Mean, -0.1161,0.8723,-0.1278,-0.8602,9.5768,8.0018
97, Std, 0.1162,0.5562,0.2206,63.1448,37.4466,93.6007
97, RMS, 0.1643,1.0345,0.2550,63.1506,38.6518,93.9421
97, Min, -0.3214,0.2076,-0.3425,-89.0503,-54.2603,-158.1421
97, Max, 0.1836,2.0453,0.4047,142.4561,98.3887,139.7705
97, PSD, 14.0862,1735.9846,92.2442,8835874.0000,3113630.2500,20307726.0000
98, Mean, -0.0912,0.7922,-0.1222,2.1553,7.0539,8.3790
98, Std, 0.1485,0.5742,0.0954,39.7534,12.1257,100.1440
98, RMS, 0.1743,0.9784,0.1550,39.8118,14.0282,100.4939
98, Min, -0.2709,0.1338,-0.2717,-52.9175,-13.3057,-200.0732
98, Max, 0.2264,2.2539,0.1763,82.7026,43.4570,140.1978
98, PSD, 45.8876,2467.6348,12.3634,2665732.7500,171896.9844,16963606.0000
99, Mean, -0.0997,0.8481,-0.1656,0.1607,-0.0639,14.0152
99, Std, 0.2380,0.4328,0.0968,27.9098,11.1763,83.3878
99, RMS, 0.2580,0.9522,0.1918,27.9103,11.1765,84.5574
99, Min, -0.3894,0.1411,-0.5363,-50.5371,-26.9165,-171.9360
99, Max, 0.3777,1.6385,-0.0042,52.9785,25.7568,137.4512
99, PSD, 86.3497,2157.5378,8.2466,1181581.8750,181805.7969,17034636.0000
100, Mean, -0.0970,1.0528,-0.1090,-2.7132,-0.2933,17.6177
100, Std, 0.0573,0.4859,0.0800,23.0222,10.5394,67.0715
100, RMS, 0.1127,1.1596,0.1353,23.1815,10.5435,69.3468
100, Min, -0.2095,0.3080,-0.2737,-55.6641,-17.4561,-95.6421
100, Max, 0.0253,1.6755,0.0498,38.5742,21.5454,114.0747
100, PSD, 25.6898,448.9048,24.8172,769930.5000,210243.1719,7988308.5000
